09,UTTAR PRADESH                                     ,0914  ,MATHURA                                           ,2012-13,6003,142,68,2084,80,17,2,0,2419,917,188,590,696,51,63,0,5,12,0,0,12,0,0,0,153,25,7,67,4,1,3,37,459,63,12,112,20,0,11,113,1323,194,62,701,135,13,22,1107,2181,500,40,819,117,23,3,721,2039,257,122,905,488,28,24,292,64,11,11,21,19,1,2,7,4,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,3767,722,194,1773,545,51,48,2306,290,52,755,176,15,6,150,38,10,97,65,0,11,1016,17,0,33,2,2,0,1188,4,0,16,0,0,0,0,0,0,0,0,0,0,727,77,14,348,92,5,8,522,25,6,147,38,1,0,32,13,10,21,5,1,1,35,6,1,11,1,2,0,314,2,0,182,2,0,0,359,3,0,138,0,0,0,8275,398,32,507
09,UTTAR PRADESH                                     ,0962  ,MAU                                               ,2012-13,5742,128,14,1470,25,0,50,0,878,101,70,339,484,19,109,2,14,35,0,2,0,0,2,0,424,33,5,139,4,0,1,109,368,14,5,112,6,0,2,69,1520,41,1,576,16,0,1,577,1669,86,3,660,27,0,4,764,844,71,68,296,454,19,153,291,31,2,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3084,167,47,1200,343,18,130,1769,79,35,583,164,1,31,3,1,0,3,0,0,0,653,6,2,20,1,0,0,1125,11,0,5,1,0,0,0,0,0,0,0,0,0,861,30,8,266,11,0,0,530,19,1,135,0,0,0,60,3,0,22,0,0,0,47,2,0,9,0,0,0,0,0,4,0,48,0,5,0,0,7,0,6,0,0,6380,795,2,1
09,UTTAR PRADESH                                     ,0907  ,MEERUT                                            ,2012-13,3654,126,48,1274,39,0,0,0,2978,1265,566,533,965,188,251,0,186,77,0,12,0,0,0,0,184,38,6,54,31,9,12,37,461,60,18,94,27,13,18,47,1142,187,79,421,80,17,18,253,2285,747,127,657,238,74,70,464,1562,384,330,557,572,69,120,349,96,22,37,20,40,2,6,24,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2578,622,282,1094,644,76,151,3152,816,317,708,346,108,93,0,0,0,1,0,0,0,376,13,10,2,6,0,4,712,17,5,14,8,4,3,0,0,0,0,0,0,0,384,47,31,234,102,11,21,389,53,36,123,45,6,5,34,3,6,14,10,0,0,62,8,8,13,2,1,3,0,0,2,0,3,0,0,0,0,4,0,4,0,0,8899,605,2,1
09,UTTAR PRADESH                                     ,0969  ,MIRZAPUR                                          ,2012-13,5491,0,63,1331,26,0,0,0,2258,283,227,1041,1185,115,229,0,68,22,12,5,0,11,0,0,96,13,0,51,9,7,0,11,263,21,15,95,63,3,6,45,1122,33,41,514,65,32,27,863,1919,146,86,782,185,50,77,1311,1650,90,145,854,853,32,117,507,65,1,11,44,18,2,2,22,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3011,176,137,1566,993,63,167,1984,125,147,751,153,47,40,120,3,14,25,47,16,22,1099,0,3,28,12,0,0,1603,1,1,7,6,0,0,0,0,0,0,0,0,0,655,12,8,197,143,3,7,283,5,12,58,15,1,0,40,1,1,8,7,0,0,35,1,0,10,1,0,0,1207,3,11,445,8,0,4,1098,0,0,197,1,0,1,7422,293,10,240
09,UTTAR PRADESH                                     ,0904  ,MORADABAD                                         ,2012-13,4073,26,63,1304,124,15,0,0,3156,3275,1833,1301,1166,532,109,0,871,235,0,22,0,0,0,0,34,5,11,9,6,6,3,5,227,56,23,69,12,7,1,57,937,456,64,365,17,49,5,523,2725,1694,414,1098,235,129,34,1074,2123,1307,1347,1061,1006,343,63,370,41,10,32,23,11,6,3,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3376,1612,998,1701,962,250,86,2713,1916,897,924,326,290,23,0,0,0,0,0,0,0,915,2,0,1,0,2,0,1096,6,1,1,2,5,0,0,0,0,0,0,0,0,621,212,83,310,106,26,11,469,150,46,127,33,22,3,11,14,13,10,12,3,0,16,13,8,4,1,6,0,1359,0,0,556,1,0,0,1266,0,2,357,0,0,0,14042,1370,9,992
09,UTTAR PRADESH                                     ,0902  ,MUZAFFARNAGAR                                     ,2012-13,6472,101,25,2361,1298,8,10,0,3299,535,33,984,508,5,10,0,3,0,0,0,0,0,0,0,504,36,3,238,11,0,0,172,691,10,1,197,20,0,0,99,1112,48,3,764,55,4,0,806,2966,353,21,1218,157,6,0,1374,1679,162,30,803,1529,3,20,452,55,0,0,14,17,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4487,333,33,2233,1495,9,20,2519,261,25,997,293,0,0,1,15,0,4,2,4,0,1407,19,0,78,14,0,0,1360,8,0,33,2,0,0,0,0,0,0,0,0,0,677,42,0,355,87,1,0,482,41,2,121,30,0,0,38,6,0,12,4,0,0,27,1,0,12,3,0,0,0,0,0,0,51,0,0,3,0,0,0,17,0,0,9297,861,0,0
09,UTTAR PRADESH                                     ,0921  ,PILIBHIT                                          ,2012-13,4245,300,8,1632,64,2,10,0,500,148,66,177,276,21,42,0,36,32,0,10,0,0,0,0,223,49,5,143,10,5,2,54,218,9,11,132,16,4,1,72,526,67,6,527,9,0,0,687,945,216,21,492,58,4,15,720,966,124,31,474,230,6,32,400,29,1,0,12,11,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,308,45,1192,303,15,47,985,155,29,570,30,5,5,53,3,0,18,1,0,0,853,7,0,8,6,2,0,1021,7,0,31,0,1,0,0,0,0,0,0,0,0,383,26,2,226,44,2,4,224,11,0,77,3,0,0,30,4,0,12,6,0,0,12,3,1,10,0,0,0,16,0,0,16,0,0,0,5,1,0,2,0,0,0,4903,693,6,15
09,UTTAR PRADESH                                     ,0943  ,PRATAPGARH                                        ,2012-13,7182,0,3,1775,103,7,0,0,2584,76,172,1281,1968,38,291,0,59,33,7,4,0,64,12,0,94,6,2,32,5,0,0,13,231,3,4,94,103,4,15,45,1180,16,3,698,69,12,9,1012,3007,61,80,1295,904,47,83,1324,2331,23,92,905,981,46,196,532,69,0,1,19,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4826,88,146,2312,1890,83,274,2057,21,36,718,179,26,27,29,0,0,13,1,0,2,1014,0,0,7,1,0,0,1899,0,0,10,0,0,0,0,0,0,0,0,0,0,714,3,12,418,100,1,16,444,0,2,100,8,1,2,27,0,1,16,9,0,0,17,0,0,8,0,0,1,266,0,0,64,0,0,0,159,0,0,18,0,0,0,8512,482,7,11
09,UTTAR PRADESH                                     ,0928  ,RAE BARELI                                        ,2012-13,5832,20,0,1921,27,11,0,0,1647,136,79,621,114,2,24,0,13,0,3,0,0,0,0,0,296,10,6,79,4,2,0,60,223,5,2,81,2,2,2,48,927,22,0,402,8,4,1,611,1809,58,6,951,19,2,0,1075,1844,52,63,975,107,3,17,557,69,3,0,25,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3124,77,75,1609,125,13,18,2041,73,2,898,15,0,2,3,0,0,6,0,0,0,853,3,3,16,0,0,4,1471,3,2,13,1,0,0,0,0,0,0,0,0,0,721,4,4,303,6,3,5,501,2,1,159,3,0,0,61,0,0,24,1,0,0,43,1,0,10,0,0,0,228,3,1,127,39,8,8,144,10,1,63,10,0,2,6371,396,7,117
09,UTTAR PRADESH                                     ,0905  ,RAMPUR                                            ,2012-13,4338,55,26,1218,160,1,2,0,1074,122,80,140,232,6,38,0,339,16,0,0,0,4,0,0,213,7,19,288,14,0,11,176,514,11,2,123,1,0,1,319,778,22,1,187,1,1,1,541,1058,76,9,339,1,0,2,831,1176,68,73,221,375,10,25,323,20,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632,148,90,924,366,5,36,1127,36,14,238,26,6,4,0,0,0,0,0,0,0,1122,6,0,120,0,0,0,870,3,2,76,0,0,0,0,0,0,0,0,0,0,550,18,2,156,0,0,0,218,2,0,27,0,1,0,32,3,0,7,0,0,0,26,1,0,2,0,0,0,3,0,6,0,4,0,1,0,0,0,0,0,0,1,4278,1034,1,12
09,UTTAR PRADESH                                     ,0901  ,SAHARANPUR                                        ,2012-13,6086,17,57,1940,91,6,0,0,6041,1406,319,2110,1413,37,76,0,483,140,0,30,0,9,0,0,458,78,10,123,24,1,0,61,623,64,17,161,48,1,22,73,1643,213,18,668,30,4,5,445,4167,736,90,1581,234,12,15,1438,2880,404,227,1430,1122,33,34,850,118,22,6,43,15,0,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4856,574,175,2369,1299,23,62,5035,942,193,1631,174,28,14,0,1,0,7,0,0,0,1078,32,2,36,21,0,0,1641,14,6,37,10,1,0,0,0,0,0,0,0,0,1214,68,12,574,142,4,14,964,66,17,263,44,3,5,47,8,2,21,17,0,0,66,12,1,23,3,0,0,788,40,67,359,449,20,35,528,23,145,150,142,23,14,11627,1438,8,900
09,UTTAR PRADESH                                     ,0968  ,SAMBHAL (BHIM NAGAR)                              ,2012-13,3260,0,22,861,20,0,0,0,1834,1002,539,615,745,151,158,0,80,4,0,11,0,0,0,0,28,12,13,18,24,8,6,11,142,40,23,46,17,7,6,69,569,134,24,273,43,19,11,537,1383,506,182,512,139,42,62,911,1195,296,313,618,509,70,68,320,42,5,0,19,10,5,3,8,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2101,565,331,969,531,106,117,1258,428,225,516,214,45,39,0,0,0,1,0,0,0,958,10,3,1,11,0,2,857,3,2,0,9,0,0,0,0,0,0,0,0,0,492,71,20,155,96,9,25,219,29,10,55,24,6,4,23,0,13,6,5,9,0,15,8,3,3,2,2,0,1159,3,0,302,1,0,2,702,0,0,157,0,0,1,6361,1243,8,818
09,UTTAR PRADESH                                     ,0956  ,SANT KABIR NAGAR                                  ,2012-13,3126,9,0,853,21,2,12,2,619,132,56,330,684,90,130,0,4,28,0,0,0,0,0,0,111,4,4,36,5,1,2,30,220,4,0,71,1,0,0,48,443,2,3,279,16,2,12,671,751,78,9,456,82,16,45,610,604,72,40,327,599,72,83,243,28,4,0,6,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,154,48,934,657,85,115,479,10,5,238,39,7,16,16,0,3,3,8,0,11,683,3,0,5,0,0,0,908,2,0,3,1,0,0,0,0,0,0,0,0,0,442,7,0,158,14,3,3,239,0,0,35,3,0,2,9,0,0,7,1,0,0,5,0,0,2,0,0,0,78,3,0,27,0,0,0,29,2,0,6,0,0,0,3658,1374,4,80
09,UTTAR PRADESH                                     ,0922  ,SHAHJAHANPUR                                      ,2012-13,6534,34,72,2248,48,6,8,0,2183,933,178,783,422,28,22,0,263,87,0,12,0,0,0,0,112,45,12,73,9,4,1,40,270,31,10,151,13,2,0,89,988,207,25,619,12,0,0,889,2033,404,68,1007,80,17,8,1926,1885,338,130,1133,333,11,21,755,32,9,4,32,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339,539,103,1855,400,11,29,1792,408,133,1082,62,23,1,189,87,13,78,5,0,0,1720,12,0,14,3,0,0,1940,8,1,13,0,0,0,0,0,0,1,0,0,0,771,41,12,347,86,2,5,356,35,23,153,10,13,0,36,6,1,19,0,0,0,18,1,0,10,0,0,0,1786,2,0,689,4,5,0,1369,1,0,449,0,1,0,6896,689,14,524
09,UTTAR PRADESH                                     ,0974  ,SHAMLI (PRABUDH NAGAR)                            ,2012-13,2368,8,0,864,220,0,0,0,1458,247,2,420,263,0,0,0,0,0,0,0,0,0,0,0,191,19,2,98,5,0,0,58,299,1,0,65,2,0,0,26,486,7,0,330,13,0,0,454,1094,158,0,414,41,0,0,493,579,58,0,290,405,0,0,203,25,0,0,12,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,135,1,880,406,0,0,809,108,1,329,70,0,0,0,0,0,0,0,0,0,634,10,0,53,5,0,0,518,2,0,22,2,0,0,0,0,0,0,0,0,0,249,6,0,111,60,0,0,122,11,0,43,9,0,0,19,1,0,6,3,0,0,14,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3370,296,0,0
09,UTTAR PRADESH                                     ,0951  ,SHRAWASTI                                         ,2012-13,2725,0,6,961,19,0,0,0,661,64,13,227,442,0,66,0,287,26,0,0,0,0,0,0,51,0,0,12,0,0,0,7,81,6,0,44,1,0,0,26,342,13,0,213,11,0,6,481,917,37,0,380,125,0,28,619,840,27,13,516,305,0,29,291,42,7,0,16,4,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,77,7,869,396,0,59,596,13,6,306,50,0,4,6,0,0,6,0,0,0,689,0,6,7,13,0,2,710,0,0,0,2,0,1,0,0,0,0,0,0,0,417,8,0,167,25,0,8,113,0,0,32,1,0,0,41,2,0,16,2,0,0,21,0,0,10,0,0,0,264,0,0,182,2,0,0,189,0,0,58,0,0,0,2783,201,11,64
09,UTTAR PRADESH                                     ,0954  ,SIDDHARTHNAGAR                                    ,2012-13,5819,0,11,1261,38,0,0,0,887,278,9,556,517,0,157,0,254,453,7,11,9,0,0,0,221,115,2,84,37,0,16,23,238,123,3,95,28,0,16,65,662,133,3,438,57,0,2,1556,1625,237,5,733,178,0,75,1005,1295,101,13,407,250,0,48,308,41,5,0,5,12,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2987,589,15,1418,453,0,142,1087,123,11,339,76,0,15,9,3,0,6,33,0,0,1495,13,0,55,1,0,0,1382,3,1,10,1,0,0,0,0,0,0,0,0,0,734,40,4,267,37,0,7,282,5,0,86,11,0,1,55,2,0,30,1,0,0,26,3,0,8,0,0,0,230,2,0,62,0,0,0,145,1,0,9,0,0,0,6661,2686,5,50
09,UTTAR PRADESH                                     ,0924  ,SITAPUR                                           ,2012-13,9969,13,34,2967,107,0,0,0,3237,339,388,1146,569,4,1,0,162,85,7,26,0,0,0,0,517,25,14,204,17,3,0,233,470,18,6,202,7,1,0,160,1470,104,44,847,44,0,0,981,2829,143,73,1273,85,0,0,2081,3629,145,289,1549,518,0,1,947,82,2,0,22,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5517,295,305,2820,563,2,1,3468,123,116,1252,113,2,0,12,19,5,25,0,0,0,1980,0,3,22,0,0,0,2391,0,0,20,0,0,0,0,0,0,0,0,0,0,1600,51,53,473,73,1,0,875,14,16,196,17,1,0,78,1,0,27,2,0,0,46,0,0,17,3,0,0,6843,254,131,2394,217,0,0,5527,116,66,1161,67,0,0,10670,1739,10,680
09,UTTAR PRADESH                                     ,0970  ,SONBHADRA                                         ,2012-13,4233,21,67,1130,266,16,40,0,1249,689,124,246,253,48,33,0,23,24,0,0,0,0,0,0,50,7,0,13,7,0,1,10,108,19,11,19,3,0,0,23,507,115,25,330,85,8,23,846,1167,370,68,511,103,22,19,1384,1056,195,69,471,298,25,22,398,36,3,7,7,9,2,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1688,434,96,876,381,39,44,1158,265,75,439,71,18,9,78,10,9,36,53,0,14,1378,17,11,19,10,4,4,1203,8,0,6,4,3,2,0,0,0,0,0,0,0,632,72,17,149,48,2,9,257,22,9,65,4,1,2,218,8,0,39,9,1,1,115,9,1,9,0,0,0,696,0,0,191,0,0,0,579,0,0,128,0,0,0,4140,2150,7,342
09,UTTAR PRADESH                                     ,0949  ,Sultanpur                                         ,2012-13,5553,14,9,1808,51,0,0,0,2152,567,34,1165,785,58,124,0,62,120,0,0,0,0,0,0,40,3,0,14,2,0,0,11,163,29,0,56,11,1,2,21,788,117,2,531,62,3,16,754,2234,340,17,1172,254,21,45,1330,1929,193,24,1089,504,33,61,540,53,2,0,24,2,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3381,485,25,2184,728,40,102,1829,199,18,703,90,18,16,0,0,0,1,18,0,6,786,11,0,22,0,0,0,1771,6,0,63,0,0,0,0,0,0,0,0,0,0,758,45,2,327,32,5,6,381,9,0,79,2,2,0,15,1,0,5,2,0,0,12,3,0,3,0,0,0,880,1,0,424,0,0,0,938,0,0,196,0,0,0,7119,176,6,216
09,UTTAR PRADESH                                     ,0926  ,UNNAO                                             ,2012-13,7736,41,8,2085,159,18,6,0,3591,798,71,1219,282,28,3,0,30,22,0,0,0,0,0,0,369,39,8,72,21,4,3,83,689,80,16,272,46,5,0,146,1265,102,15,556,55,0,3,685,2707,336,13,1185,57,11,2,2178,2406,264,26,1163,262,25,1,812,70,3,0,30,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4504,487,62,2181,289,31,9,2970,336,16,1089,146,14,0,32,1,0,8,6,0,0,1503,25,1,19,0,0,0,2348,12,0,7,0,1,0,0,0,0,0,0,0,0,912,58,1,379,23,3,0,692,26,2,201,8,0,0,44,9,0,15,0,0,0,46,3,0,10,0,0,0,85,21,16,100,167,6,5,19,15,5,16,26,0,0,9767,1368,1,31
09,UTTAR PRADESH                                     ,0967  ,VARANASI                                          ,2012-13,6028,20,132,1903,140,0,0,0,2092,1852,1262,1116,2298,364,309,0,45,295,0,5,0,0,0,0,40,5,1,11,3,0,0,1,247,33,6,29,11,8,1,9,712,288,120,674,271,38,38,500,2437,1184,295,1164,401,155,99,903,2738,627,911,1112,1614,152,161,422,164,23,59,34,119,11,10,4,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,3379,1163,764,1946,1691,236,164,2961,979,530,1078,511,109,112,0,18,99,0,230,19,33,625,3,0,0,5,0,0,1200,4,1,0,1,0,0,0,0,0,0,0,0,0,518,125,52,384,163,21,18,417,60,37,174,25,4,10,34,4,4,30,9,2,1,42,8,1,8,3,1,1,1756,7,3,728,3,0,3,1803,11,0,433,0,0,0,14869,1768,5,622
05,UTTARAKHAND                                       ,0509  ,ALMORA                                            ,2012-13,2758,16,49,544,1450,0,628,0,911,354,181,146,245,66,87,0,57,23,0,0,0,0,0,0,78,10,6,5,2,0,7,8,238,7,1,8,7,1,5,10,702,50,68,140,231,14,63,55,744,122,59,182,132,12,85,139,1609,174,84,345,1266,32,524,193,26,1,4,3,43,0,16,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1783,154,60,444,1275,13,441,1548,192,125,235,308,36,250,66,19,37,4,99,10,9,160,13,2,2,13,5,12,169,15,6,5,0,2,3,0,0,0,0,0,0,0,235,24,2,92,185,1,65,210,16,5,41,44,1,40,22,1,2,5,19,0,6,22,3,4,8,12,0,8,900,0,1,245,102,0,94,742,0,5,153,19,0,42,6115,265,14,86
05,UTTARAKHAND                                       ,0508  ,BAGESHWAR                                         ,2012-13,864,8,15,371,300,0,214,0,376,35,13,97,72,0,39,0,17,0,0,3,0,0,0,0,16,0,0,2,1,0,2,0,109,1,0,5,2,0,1,3,226,2,2,98,65,0,23,23,251,9,3,103,44,0,34,45,545,24,22,260,255,0,187,51,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,18,19,332,259,0,199,461,19,9,135,51,0,45,23,0,0,3,58,0,3,63,0,0,0,4,0,1,42,6,0,1,0,0,5,0,0,0,0,0,0,0,102,2,3,56,53,0,37,62,2,0,21,14,0,8,9,1,0,3,4,0,4,9,0,1,5,2,0,4,309,0,0,184,59,0,85,213,0,0,61,18,0,15,1969,62,10,81
05,UTTARAKHAND                                       ,0502  ,CHAMOLI                                           ,2012-13,1707,18,39,710,1486,0,526,5,490,479,49,136,124,29,44,0,75,6,0,14,0,0,0,0,15,2,2,6,5,0,3,2,55,5,2,8,10,0,2,7,205,48,3,80,39,2,20,12,632,137,21,259,108,9,75,115,1112,301,60,500,1391,8,453,133,7,3,0,2,33,0,14,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,937,261,58,692,1277,10,458,1089,233,29,158,299,8,109,0,2,1,5,26,1,0,136,7,0,2,7,3,3,110,0,0,3,1,7,0,0,0,0,0,0,0,0,125,34,9,117,195,0,93,112,24,1,25,39,0,24,21,9,0,21,36,0,29,69,5,3,19,22,0,11,662,2,0,538,267,2,209,877,2,0,120,68,0,40,4883,97,13,287
05,UTTARAKHAND                                       ,0510  ,CHAMPAWAT                                         ,2012-13,1007,0,8,359,636,0,281,33,623,38,0,160,121,0,17,0,35,10,0,11,0,0,0,0,35,0,0,5,0,0,1,19,45,2,0,12,2,0,2,7,231,5,1,73,78,0,47,45,412,23,2,158,86,0,47,133,599,18,5,277,568,0,195,135,9,0,0,0,17,0,6,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,713,19,6,365,540,0,220,575,29,2,150,166,0,56,43,0,0,10,46,0,22,219,0,0,2,5,0,0,115,0,0,3,0,0,0,0,0,0,0,0,0,0,86,3,2,51,78,0,37,34,1,0,11,22,0,7,8,0,0,9,14,0,6,7,0,0,3,7,0,0,459,0,0,237,61,0,104,252,0,0,98,21,0,26,2337,147,29,368
05,UTTARAKHAND                                       ,0505  ,DEHRADUN                                          ,2012-13,2154,5,176,1032,705,5,412,0,1796,1269,1059,463,341,154,19,0,0,0,0,0,0,0,0,0,99,28,25,14,6,2,3,22,211,31,35,29,19,8,2,25,456,99,42,196,18,8,12,32,1325,490,285,552,114,41,58,231,1443,563,801,672,851,97,348,202,18,9,18,6,23,3,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,207,304,701,690,40,203,2840,1010,902,766,341,119,225,1,3,0,2,0,0,1,188,11,10,10,7,0,1,206,43,19,16,8,0,1,0,0,0,0,0,0,0,116,15,24,83,42,2,20,179,36,23,77,28,2,27,194,13,3,55,25,3,15,178,27,18,29,12,7,23,338,4,6,385,164,0,56,1011,22,31,391,67,0,62,7840,338,28,220
05,UTTARAKHAND                                       ,0506  ,GARHWAL                                           ,2012-13,3147,18,58,1109,2103,7,990,0,714,125,109,349,520,17,142,0,40,2,0,18,0,0,0,0,42,2,0,14,13,0,5,8,110,2,2,14,19,0,13,5,443,16,70,148,680,1,283,42,1157,41,22,514,191,11,132,191,1667,84,73,761,1696,12,685,249,17,0,0,4,19,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1572,70,31,951,1597,9,598,1858,75,71,504,377,15,292,6,0,65,0,645,0,236,255,0,0,11,3,0,6,210,0,0,10,1,0,0,0,0,0,0,0,0,0,237,5,3,144,185,1,93,157,0,4,62,47,0,43,32,2,0,9,13,0,3,4,0,2,1,1,0,5,1046,1,0,532,274,0,167,1191,0,0,250,71,10,107,7422,136,11,75
05,UTTARAKHAND                                       ,0513  ,HARDWAR                                           ,2012-13,2378,33,2,589,210,0,347,0,2174,1415,583,505,350,222,55,0,242,65,0,9,0,0,0,0,98,17,13,4,2,1,0,11,207,49,3,11,2,3,11,28,669,183,38,58,65,10,28,45,1623,590,154,376,77,71,65,296,1741,563,371,616,392,122,282,165,67,14,2,7,10,0,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911,367,134,537,366,47,251,2492,1039,437,535,155,159,143,3,10,10,0,27,1,7,224,23,2,8,8,0,1,164,74,2,23,4,15,0,0,0,0,0,0,0,0,309,58,25,101,49,2,30,292,67,21,73,18,9,23,21,1,1,17,15,0,6,34,27,2,10,1,2,1,608,1,0,144,9,0,16,676,11,0,195,20,0,26,6251,283,19,76
05,UTTARAKHAND                                       ,0511  ,NAINITAL                                          ,2012-13,2299,39,75,941,1236,0,663,0,1176,680,824,245,347,86,35,0,57,46,0,21,0,0,0,0,49,18,2,6,6,0,6,8,137,18,5,11,5,0,7,7,413,67,174,206,67,39,71,43,898,221,220,377,191,10,85,231,1452,371,459,588,1212,36,513,389,32,10,15,5,71,1,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,184,196,676,968,15,447,2199,509,530,516,546,33,226,3,12,149,1,38,38,22,249,18,2,9,22,0,2,301,42,22,5,9,0,1,0,0,0,0,0,0,0,193,32,16,127,143,2,64,283,48,16,80,101,3,37,9,1,3,9,16,0,9,27,6,3,17,18,0,7,438,7,0,359,139,3,133,1055,11,0,245,54,1,66,6867,291,32,372
05,UTTARAKHAND                                       ,0507  ,PITHORAGARH                                       ,2012-13,2044,18,58,699,1206,19,514,0,1043,356,131,165,174,11,44,0,88,13,0,7,0,0,0,0,30,3,0,1,6,0,4,9,109,2,0,0,5,0,2,6,509,73,2,155,97,1,45,34,852,159,67,298,114,11,101,251,1163,137,118,412,1122,17,397,227,6,1,2,2,28,0,9,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1240,166,39,498,1040,15,447,1399,193,150,365,254,14,107,30,16,0,5,80,0,4,242,6,0,1,5,1,0,264,6,0,2,1,0,0,0,0,0,0,0,0,0,209,30,2,118,186,2,94,191,19,9,49,43,0,10,46,10,4,14,50,0,23,97,27,5,23,43,2,7,623,3,0,289,102,2,153,694,7,2,223,55,4,38,4914,237,15,131
05,UTTARAKHAND                                       ,0503  ,RUDRAPRAYAG                                       ,2012-13,943,0,7,466,1221,5,137,0,511,134,548,146,64,37,67,0,0,0,0,0,0,0,0,0,13,0,1,1,5,0,0,2,40,5,0,10,5,0,1,2,211,20,499,69,64,0,23,7,494,50,14,182,35,13,19,41,617,56,41,347,1167,29,160,30,1,0,0,1,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,699,89,25,448,1125,18,170,665,42,31,148,145,24,31,12,1,499,14,15,0,3,44,2,0,1,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,86,6,2,90,89,0,12,40,3,0,16,12,1,1,2,0,0,5,9,0,1,1,0,1,3,0,0,0,235,2,0,247,29,0,29,229,0,0,69,4,0,4,3140,46,12,58
05,UTTARAKHAND                                       ,0504  ,TEHRI GARHWAL                                     ,2012-13,2635,29,8,959,2623,0,807,0,1242,460,55,257,166,78,103,0,0,0,0,0,0,0,0,0,25,6,0,8,10,0,4,3,94,12,0,20,6,8,11,7,441,43,0,135,97,8,48,60,1198,180,6,362,953,19,219,305,1494,213,56,671,1679,42,606,275,27,1,1,12,40,1,9,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1519,200,5,825,1696,34,616,1760,255,58,383,1009,44,268,0,0,0,0,81,0,15,338,12,0,4,3,0,11,260,22,0,4,0,0,0,0,0,0,0,0,0,0,233,24,0,163,213,0,84,164,10,1,44,44,0,23,17,1,0,17,14,0,21,11,0,1,7,7,0,7,935,2,0,508,221,0,177,1046,1,0,234,41,0,46,6641,225,12,289
05,UTTARAKHAND                                       ,0512  ,UDHAM SINGH NAGAR                                 ,2012-13,2430,2,52,803,788,16,461,0,2838,667,1209,715,588,129,156,0,292,55,0,13,5,9,0,0,64,6,17,15,9,4,5,4,162,25,10,30,9,1,4,4,854,94,74,231,58,7,89,54,2124,294,319,574,180,48,152,201,2063,247,745,640,1054,88,352,174,52,9,24,5,33,0,11,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2362,270,395,824,920,74,437,2917,396,750,647,384,73,160,40,9,50,24,39,1,16,78,10,34,13,17,2,1,163,39,32,23,21,4,3,0,0,0,0,0,0,0,265,30,13,115,87,4,64,238,33,30,78,60,5,17,156,6,8,51,24,4,6,149,12,3,30,10,1,3,1180,2,0,433,95,1,114,817,0,1,311,44,5,41,8318,224,24,195
